#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
4487,Leury Tejada,681839,681839,sa3007935,,TEX,RP,RP
4488,Levi Jordan,682119,682119,sa3007976,,CHC,2B,2B
4489,Levi Kelly,669189,669189,sa3008500,11032,FA,SP,SP
4490,Levi Prater,686246,686246,sa3014861,,STL,SP,SP
4491,Levi Stoudt,686651,686651,25650,11432,CIN,SP,SP
4492,Levi Usher,678023,678023,sa3019886,,KC,OF,OF
4493,Lewin De La Cruz,692548,692548,sa3015640,,ARI,SS,SS
4494,Lewin Diaz,650331,650331,18365,10718,BAL,1B,1B
4495,Lewis Brinson,621446,14352,14352,,FA,OF,OF
4496,Lewis Castillo,693770,693770,sa3015680,,NYM,1B,1B
4497,Lewis Thorpe,626929,626929,15906,,FA,SP,SP
4498,Lexer Saduy,691418,691418,sa3015536,,CLE,OF,OF
4499,Leyderman Ruiz,808266,808266,sa3021846,,NYM,SS,SS
4500,Liam Hendriks,521230,3548,3548,8170,CHW,RP,RP
4501,Liam Hicks,689414,689414,sa3017400,,TEX,C,C
4502,Liam Norris,691005,691005,sa3014543,,ARI,SP,SP
4503,Liam Sabino,656925,656925,sa3007821,,SEA,2B,2B
4504,Liam Simon,687216,687216,sa3020256,,SF,RP,RP
4505,Liam Spence,687608,687608,sa3017289,,CHC,SS,SS
4506,Liover Peguero,678894,678894,24273,11096,PIT,SS,SS
4507,Lisandro Almonte,699226,699226,sa3015497,,ARI,SP,SP
4508,Lisandro Mejia,808371,808371,sa3021260,,TEX,SS,SS
4509,Lisandro Santos,670873,670873,sa945728,,NYY,RP,RP
4510,Listher Sosa,683538,683538,sa3009725,,ARI,RP,RP
4511,Livan Soto,670869,670869,22471,10275,LAA,SS,SS
4512,Lizandro Espinoza,692371,692371,sa3015611,,STL,2B,2B
4513,Lizandro Rodriguez,691497,691497,sa3016094,,KC,2B,2B
4514,Lizardo Ruiz,684226,684226,sa3008930,,FA,SS,SS
4515,LJ Hatch,677928,677928,sa3005233,,FA,2B,2B
4516,LJ Talley,663544,663544,sa1169773,,TOR,2B,2B
4517,Ljay Newsome,664714,664714,19942,10720,SF,SP,SP
4518,Locke St. John,657766,657766,16850,,FA,RP,RP
4519,Logan Allen,663531,663531,18555,10276,SEA,RP,RP
4520,Logan Allen,673726,673726,sa1169956,,FA,OF,OF
4521,Logan Allen,671106,671106,27589,11412,CLE,SP,SP
4522,Logan Brown,682204,682204,sa3006938,,FA,C,C
4523,Logan Cerny,681488,681488,sa3017661,,HOU,OF,OF
4524,Logan Davidson,669722,669722,sa918676,10858,OAK,SS,SS
4525,Logan Driscoll,686482,686482,sa3009882,,TB,C,C
4526,Logan Forsythe,523253,7185,7185,7755,FA,2B,1B/2B
4527,Logan Gilbert,669302,669302,22250,10712,SEA,SP,SP
4528,Logan Gillaspie,670810,670810,22461,11380,BAL,RP,RP
4529,Logan Glass,687279,687279,sa3011614,,CHW,OF,OF
4530,Logan Gragg,685401,685401,sa3010306,,STL,SP,SP
4531,Logan Henderson,701656,701656,sa3020080,,MIL,SP,SP
4532,Logan Hofmann,671987,671987,sa3014852,,PIT,SP,SP
4533,Logan Morrison,489149,9205,9205,7283,FA,OF,OF
4534,Logan O’Hoppe,681351,681351,24729,11075,LAA,C,C
4535,Logan Porter,682515,682515,sa3007750,,KC,1B,1B
4536,Logan Rinehart,686827,686827,sa3010255,,BAL,RP,RP
4537,Logan Salow,676601,676601,sa874231,,LAD,RP,RP
4538,Logan Sawyer,657752,657752,sa829628,,STL,RP,RP
4539,Logan Shore,624519,624519,sa738442,,SF,SP,SP
4540,Logan Tanner,683091,683091,sa3020117,,CIN,C,C
4541,Logan VanWey,701121,701121,sa3019956,,HOU,RP,RP
4542,Logan Wagner,702488,702488,,,LAD,,
4543,Logan Warmoth,657089,657089,sa3004813,,SEA,SS,SS
4544,Logan Webb,657277,657277,17995,10480,SF,SP,SP
4545,Logan Workman,694312,694312,sa3017313,,TB,SP,SP
4546,Logan Wyatt,668824,668824,sa3011259,,SF,1B,1B
4547,Loidel Chapelli,703070,703070,sa3019400,,CHW,2B,2B
4548,Lolo Sanchez,665975,665975,sa917767,,PIT,OF,OF
4549,Lonnie White Jr.,696145,696145,sa3017628,,PIT,OF,OF
4550,Lorenzo Cain,456715,9077,9077,,FA,OF,OF
4551,Lorenzo Cedrola,661411,661411,sa872850,,NYM,OF,OF
4552,Lorenzo Encarnacion,699230,699230,sa3015498,,ARI,SP,SP
4553,Lorenzo Hampton,663469,663469,sa3010678,,FA,OF,OF
4554,Lorenzo Quintana,679727,679727,sa3005394,,MIA,C,C
4555,Lou Trivino,642152,642152,15043,9885,NYY,RP,RP
4556,Louie Varland,686973,686973,27691,11424,MIN,SP,SP
4557,Louis Head,545343,545343,13259,,FA,RP,RP
4558,Lourdes Gurriel Jr.,666971,666971,19238,9475,ARI,OF,OF
4559,LT Struble,690080,690080,sa3010910,,FA,OF,OF
4560,Luarbert Arias,678215,678215,sa3007599,,MIA,RP,RP
4561,Luca Tresh,681123,681123,sa3017394,,KC,C,C
4562,Lucas Dunn,690903,690903,sa3016820,,SD,3B,3B
4563,Lucas Erceg,668674,668674,19360,9921,OAK,RP,RP
4564,Lucas Gilbreath,656458,656458,21290,11177,COL,RP,RP
4565,Lucas Giolito,608337,15474,15474,8724,LAA,SP,SP
4566,Lucas Jacobsen,670437,670437,sa918634,,TEX,RP,RP
4567,Lucas Knowles,686731,686731,sa3011676,,WSH,RP,RP
4568,Lucas Luetge,476595,8337,8337,8240,ATL,RP,RP
4569,Lucas Sims,608371,13470,13470,8630,CIN,RP,RP
4570,Luciano Romero,800355,800355,sa3018848,,LAD,RP,RP
4571,Lucius Fox,665650,18899,18899,10278,WSH,SS,SS
4572,Ludwin Tejada,800456,800456,sa3018960,,MIL,C,C
4573,Ludwing Espinoza,806968,806968,sa3021073,,CHC,SS,SS
4574,Luigi Hernandez,699011,699011,sa3016022,,PIT,RP,RP
4575,Luis Acosta,693785,693785,sa3015472,,DET,RP,RP
4576,Luis Alcala,685721,685721,sa3011880,,PHI,RP,RP
4577,Luis Alexander Basabe,642772,642772,17839,,FA,OF,OF
4578,Luis Almeyda,806981,806981,,,BAL,,
4579,Luis Amaya,661156,661156,sa872809,,MIL,RP,RP
4580,Luis Aparicio,805938,805938,sa3019724,,CLE,OF,OF
4581,Luis Ariza,699078,699078,sa3015791,,TB,2B,2B
4582,Luis Arraez,650333,650333,18568,10481,MIA,1B/2B,1B/2B
4583,Luis Arredondo,808296,808296,sa3021236,,BOS,3B,3B
4584,Luis Avilan,501593,2882,2882,,FA,RP,RP
4585,Luis Aviles Jr.,641323,641323,sa738445,,HOU,SS,SS
4586,Luis Baez,800232,800232,sa3018482,,HOU,OF,OF
4587,Luis Baez,678637,678637,sa3005747,,MIN,OF,OF
4588,Luis Baez,2022800232,2022800232,,,HOU,,
4589,Luis Baldiris,698926,698926,sa3016814,,MIA,RP,RP
4590,Luis Barett,703727,703727,sa3019201,,LAD,OF,OF
4591,Luis Barrera,642456,642456,19615,,FA,OF,OF
4592,Luis Barroso,678979,678979,sa3005697,,BAL,RP,RP
4593,Luis Bermudez,800089,800089,sa3018317,,SF,SP,SP
4594,Luis Bolivar,699700,699700,sa3016341,,SEA,OF,OF
4595,Luis Campusano,669134,669134,22217,11043,SD,C,C
4596,Luis Carpio,650700,650700,sa827960,,FA,SS,SS
4597,Luis Castaneda,702871,702871,sa3019305,,LAD,2B,2B
4598,Luis Castillo,622491,15689,15689,9506,SEA,SP,SP
4599,Luis Castillo,622379,622379,20638,11529,FA,RP,RP
4600,Luis Castillo,699127,699127,sa3015801,,MIL,OF,OF
4601,Luis Castillo,683619,683619,sa3009761,,NYM,SS,SS
4602,Luis Castro,620449,620449,sa736954,,MIL,3b,3b
4603,Luis Cessa,570666,13345,13345,9200,WSH,SP,SP
4604,Luis Contreras,664351,664351,sa3010362,,MIL,SP,SP
4605,Luis Curbelo,666127,666127,sa918086,,FA,3B,3B
4606,Luis Curvelo,681168,681168,sa3008169,,SEA,RP,RP
4607,Luis De Avila,678752,678752,sa3005839,,ATL,RP,RP
4608,Luis De La Cruz,691331,691331,sa3016298,,NYM,OF,OF
4609,Luis De La Rosa,682915,682915,sa3009778,,BOS,SP,SP
4610,Luis De Leon,801725,801725,sa3019283,,BAL,SP,SP
4611,Luis De Leon,808029,808029,sa3021148,,SD,2B,2B
4612,Luis De Los Santos,665782,665782,sa917822,10578,TOR,SS,SS
4613,Luis Devers,678843,678843,sa3005694,,CHC,SP,SP
4614,Luis Diaz,672504,672504,sa3002846,,LAD,3B,3B
4615,Luis Durango,691411,691411,sa3015232,,CLE,OF,OF
4616,Luis Echenique,692608,692608,sa3015655,,FA,OF,OF
4617,Luis Encarnacion,691476,691476,sa3015548,,HOU,1B,1B
4618,Luis F. Ortiz,656814,656814,16942,9825,PHI,RP,RP
4619,Luis Faringthon,691918,691918,sa3015944,,LAA,RP,RP
4620,Luis Frias,801263,801263,sa3018608,,SF,OF,OF
4621,Luis Frias,666818,666818,21997,11028,ARI,RP,RP
4622,Luis Garcia,472610,6984,6984,8542,SD,RP,RP
4623,Luis Garcia,677593,677593,sa3007295,,FA,SS,SS
4624,Luis Garcia,671277,671277,20391,10279,WSH,2B/SS,2B/SS
4625,Luis Garcia,677651,677651,23735,11003,HOU,SP,SP
4626,Luis Gil,661563,661563,21052,10760,NYY,RP,RP
4627,Luis Gonzalez,691332,691332,sa3015172,,BAL,OF,OF
4628,Luis Gonzalez,694054,694054,sa3016499,,MIL,RP,RP
4629,Luis Gonzalez,670768,670768,20332,9996,SF,OF,OF
4630,Luis Gonzalez,593574,593574,sa550522,,FA,RP,RP
4631,Luis Gonzalez,642694,642694,sa736875,,FA,SS,SS
4632,Luis Guanipa,806994,806994,sa3020884,,ATL,OF,OF
4633,Luis Guerra,699065,699065,sa3015788,,LAD,2B,2B
4634,Luis Guerrero,692285,692285,sa3018288,,BOS,RP,RP
4635,Luis Guerrero,687463,687463,sa3010713,,FA,OF,OF
4636,Luis Guevara,808287,808287,sa3021232,,BAL,SS,SS
4637,Luis Guevara,808319,808319,sa3021011,,MIL,SP,SP
4638,Luis Guillorme,641645,641645,16451,9870,NYM,2B/3B,2B/3B
4639,Luis Gutierrez,692294,692294,sa3016469,,SD,RP,RP
4640,Luis Hernandez,683671,683671,sa3009318,,PIT,C,C
4641,Luis Joseph,692660,692660,sa3016228,,PIT,SP,SP
4642,Luis L. Ortiz,682847,682847,27646,11572,PIT,SP,SP
4643,Luis Lameda,808288,808288,sa3021233,,MIL,3B,3B
4644,Luis Lara,800325,800325,sa3018514,,MIL,OF,OF
4645,Luis Ledo,644396,644396,sa740812,,LAA,RP,RP
4646,Luis Liberato,642451,642451,17307,11569,SD,OF,OF
4647,Luis Madero,650347,650347,20399,10409,FA,RP,RP
4648,Luis Marinez,692074,692074,sa3016821,,OAK,C,C
4649,Luis Marquez,805058,805058,sa3019498,,TEX,1B,1B
4650,Luis Marte,606336,606336,14515,,FA,SS,SS
4651,Luis Martinez,699288,699288,sa3016041,,OAK,RP,RP
4652,Luis Matos,682641,682641,26467,11678,SF,OF,OF
4653,Luis Maza,692571,692571,sa3016868,,CHC,2B,2B
4654,Luis Medina,665622,665622,21649,10280,OAK,SP,SP
4655,Luis Mendez,692591,692591,sa3015650,,COL,SS,SS
4656,Luis Merejo,808153,808153,sa3021196,,CLE,3B,3B
4657,Luis Mieses,672635,672635,sa3003274,,CHW,OF,OF
4658,Luis Morales,806960,806960,sa3021487,,OAK,SP,SP
4659,Luis Morales,682945,682945,sa3008843,,LAD,OF,OF
4660,Luis Moreno,672382,672382,sa3002928,,SF,RP,RP
4661,Luis Ogando,703902,703902,sa3018924,,NYY,2B,2B
4662,Luis Oviedo,665854,665854,21728,10410,CLE,SP,SP
4663,Luis Palacios,672712,672712,sa3003021,,MIA,SP,SP
4664,Luis Parababire,808538,808538,sa3021634,,ATL,C,C
4665,Luis Paredes,700163,700163,sa3015845,,COL,OF,OF
4666,Luis Patino,672715,672715,22815,10411,CHW,SP,SP
4667,Luis Pelegrin,703862,703862,sa3018923,,PHI,3B,3B
4668,Luis Perales,691384,691384,sa3014677,,BOS,SP,SP
4669,Luis Perdomo,606131,14682,14682,,FA,RP,RP
4670,Luis Perez,691483,691483,sa3015551,,HOU,OF,OF
4671,Luis Pineda,682867,682867,sa3008826,,CHW,C,C
4672,Luis Puello,809772,809772,sa3021309,,NYY,OF,OF
4673,Luis Quesada,809683,809683,sa3021308,,HOU,OF,OF
4674,Luis Ramirez,802092,802092,sa3018353,,TEX,RP,RP
4675,Luis Ravelo,699144,699144,sa3016171,,BOS,SS,SS
4676,Luis Rengifo,650859,650859,19858,9609,LAA,2B/SS/ 3B/OF,2B/SS/ 3B/OF
4677,Luis Reyes,700309,700309,sa3015507,,CHW,RP,RP
4678,Luis Robert Jr.,673357,673357,20043,9958,CHW,OF,OF
4679,Luis Rodriguez,691177,691177,sa3014689,,LAD,OF,OF
4680,Luis Rodriguez,678296,678296,sa3005435,,HOU,SP,SP
4681,Luis Rodriguez,691712,691712,sa3017275,,NYM,SP,SP
4682,Luis Rodriguez,677628,677628,sa3005727,,STL,C,C
4683,Luis Rujano,701329,701329,sa3020904,,CHC,RP,RP
4684,Luis Sanchez,800506,800506,sa3018578,,ATL,3B,3B
4685,Luis Santana,670919,670919,sa921577,,DET,2B,2B
4686,Luis Santos,676021,676021,sa3005080,,NYY,SS,SS
4687,Luis Serna,702436,702436,sa3016528,,NYY,SP,SP
4688,Luis Severino,622663,15890,15890,8958,NYY,SP,SP
4689,Luis Silva,678715,678715,sa3005547,,FA,3B,3B
4690,Luis Suarez,800379,800379,sa3018541,,NYY,2B,2B
4691,Luis Toribio,678681,678681,sa3005541,11103,SF,3B,3B
4692,Luis Torrens,620443,620443,15905,19200,FA,C,C
4693,Luis Torres,801230,801230,sa3018600,,LAA,1B,1B
4694,Luis Trevino,688003,688003,sa3009893,,FA,C,C
4695,Luis Urias,649966,649966,16622,9922,BOS,2B/SS/ 3B,2B/SS/ 3B
4696,Luis Valdez,692835,692835,sa3015974,,TEX,SP,SP
4697,Luis Vazquez,676679,676679,sa3005131,,CHC,SS,SS
4698,Luis Velasquez,686433,686433,sa3010135,,NYY,RP,RP
4699,Luis Verdugo,677605,677605,sa3006888,,CHC,SS,SS
4700,Luis Vicioso,808050,808050,sa3021157,,BAL,1B,1B
4701,Luis Viloria,699120,699120,sa3015495,,LAA,RP,RP
4702,Luis Watter,691628,691628,sa3016100,,DET,2B,2B
4703,Luis Zambrano,683595,683595,sa3009311,,FA,SS,SS
4704,Luisangel Acuna,682668,682668,sa3008765,,NYM,SS,SS
4705,Luiyin Alastre,808236,808236,sa3021210,,MIL,SS,SS
4706,Lukas Morgan,681965,681965,sa3006683,,FA,OF,OF
4707,Luke Adams,702726,702726,sa3020135,,MIL,3B,3B
4708,Luke Albright,681475,681475,sa3017592,,ARI,SP,SP
4709,Luke Anderson,680093,680093,sa3017984,,OAK,SP,SP
4710,Luke Bandy,670186,670186,sa3010149,,FA,OF,OF
4711,Luke Bard,572703,572703,14288,9931,TOR,RP,RP
4712,Luke Barker,673316,673316,19609,,FA,RP,RP
4713,Luke Berryhill,666124,666124,sa3011587,,HOU,C,C
4714,Luke Brown,687493,687493,sa3017333,,PIT,OF,OF
4715,Luke Farrell,608652,608652,15101,9704,CHW,SP,SP
4716,Luke Gold,688780,688780,sa3019986,,DET,2B,2B
4717,Luke Jackson,592426,11752,11752,8716,SF,RP,RP
4718,Luke Little,681432,681432,sa3014514,,CHC,SP,SP
4719,Luke Maile,571912,13355,13355,9143,CIN,C,C
4720,Luke Murphy,684665,684665,sa3017653,,LAA,RP,RP
4721,Luke Raley,670042,670042,19354,10764,TB,1B/OF,1B/OF
4722,Luke Ritter,682239,682239,sa3009878,,NYM,2B,2B
4723,Luke Shilling,663443,663443,sa3014781,,FA,RP,RP
4724,Luke Voit,572228,572228,14811,9695,FA,1B,1B
4725,Luke Waddell,680672,680672,sa3017075,,ATL,SS,SS
4726,Luke Weaver,596133,16918,16918,9430,CIN,SP,SP
4727,Luke Williams,663897,663897,19931,11017,ATL,3B/OF,2B/3B/ OF
4728,Luken Baker,663609,663609,21497,11803,STL,1B,1B
4729,Lyon Richardson,680689,680689,24581,11143,CIN,SP,SP
4730,Lyonell James,691378,691378,sa3015524,,BOS,3B,3B
4731,M.D. Johnson,668724,668724,sa3010364,,MIA,SP,SP
4732,Mac Sceroler,669135,669135,22218,,CIN,RP,RP
4733,Maceo Campbell,695398,695398,sa3016797,,BOS,RP,RP
4734,MacKenzie Gore,669022,669022,22201,9973,WSH,SP,SP
4735,MacKenzie Mueller,684997,684997,sa3014824,,TOR,OF,OF
4736,Maddux Bruns,691772,691772,sa3017782,,LAD,SP,SP
4737,Maddux Houghton,806368,806368,sa3020716,,MIN,OF,OF
4738,Madison Bumgarner,518516,5524,5524,7454,FA,SP,SP
4739,Madison Jeffrey,686700,686700,sa3018206,,LAD,RP,RP
4740,Madison Santos,679027,679027,sa3006206,,NYY,OF,OF
4741,Madison Stokes,657010,657010,sa3008076,,PHI,3B,3B
4742,Magneuris Sierra,642423,642423,17023,9558,ATL,OF,OF
4743,Mahki Backstrom,683106,683106,sa3011599,,FA,1B,1B
4744,Maick Collado,691408,691408,sa3015534,,CLE,3B,3B
4745,Maikel Franco,596748,12179,12179,,FA,3B,3B
4746,Maikel Garcia,672580,672580,22715,11387,KC,SS/3B,SS/3B
4747,Maikol Escotto,683500,683500,sa3008878,,PIT,SS,SS
4748,Maikol Hernandez,694204,694204,,,BAL,,
4749,Maikol Munoz,694225,694225,sa3018390,,SD,3B,3B
4750,Maikol Orozco,807004,807004,sa3021098,,DET,2B,2B
4751,Mairoshendrick Martinus,800302,800302,sa3018505,,LAD,SS,SS
4752,Malcom Nunez,682650,682650,sa3008113,,PIT,1B,1B
4753,Mallex Smith,605480,13608,13608,,FA,OF,OF
4754,Malquin Canelo,622541,622541,sa657479,,FA,SS,SS
4755,Malvin Pena,658369,658369,sa830644,,WSH,RP,RP
4756,Malvin Valdez,694216,694216,sa3015719,,CIN,OF,OF
4757,Manny Banuelos,544365,5365,5365,,FA,RP,RP
4758,Manny Barreda,518435,518435,10148,11285,FA,RP,RP
4759,Manny Machado,592518,11493,11493,7891,SD,3B,3B
4760,Manny Pina,444489,2829,2829,8124,FA,C,C
4761,Manny Rodriguez,681668,681668,sa3006678,,FA,SS,SS
4762,Manolfi Jimenez,800272,800272,sa3018492,,PHI,OF,OF
4763,Manuel Alvarez,676520,676520,sa3005410,,NYM,RP,RP
4764,Manuel Beltre,694202,694202,sa3015710,,TOR,SS,SS
4765,Manuel Cabrera,806999,806999,sa3021096,,WSH,2B,2B
4766,Manuel Cachutt,674289,674289,sa3003133,,CIN,RP,RP
4767,Manuel Garcia,678851,678851,sa3006202,,FA,C,C
4768,Manuel German,802091,802091,sa3018623,,KC,1B,1B
4769,Manuel Guance,699318,699318,sa3016557,,NYM,2B,2B
4770,Manuel Margot,622534,14712,14712,8936,TB,OF,OF
4771,Manuel Mejias,699052,699052,sa3015785,,CLE,C,C
4772,Manuel Melendez,650513,650513,sa828329,,FA,OF,OF
4773,Manuel Mercedes,692352,692352,sa3015214,,SF,SP,SP
4774,Manuel Osorio,808130,808130,sa3021772,,CLE,SP,SP
4775,Manuel Palencia,692633,692633,sa3015659,,NYY,C,C
4776,Manuel Pena,694211,694211,sa3015715,,ARI,SS,SS
4777,Manuel Rodriguez,655889,655889,20794,10778,TB,RP,RP
4778,Manuel Sequera,691456,691456,sa3015179,,DET,SS,SS
4779,Manuel Urias,679893,679893,sa3007606,,HOU,SP,SP
4780,Manuel Veloz,691171,691171,sa3011349,,CHW,SP,SP
4781,Marc Church,687847,687847,sa3015080,,TEX,RP,RP
4782,Marc Filia,689537,689537,sa3020761,,CLE,C,C
4783,Marcel Renteria,676344,676344,sa3005016,,NYM,SP,SP
4784,Marcell Ozuna,542303,10324,10324,8478,ATL,OF,OF
4785,Marcelo Alcala,808708,808708,sa3021304,,CHW,OF,OF
4786,Marcelo Martinez,666502,666502,sa3005060,10414,KC,SP,SP
4787,Marcelo Mayer,691785,691785,sa3017114,,BOS,SS,SS
4788,Marcelo Perez,699029,699029,sa3016327,,SL,SS,SS
4789,Marco Estrada,462136,1118,1118,7425,FA,SP,SP
4790,Marco Gonzales,594835,15467,15467,8712,SEA,SP,SP
4791,Marco Hernandez,593523,13154,13154,,FA,2B,2B
4792,Marco Hernandez,668549,668549,sa917737,,FA,C,C
4793,Marco Luciano,682617,682617,25616,10415,SF,SS,SS
4794,Marco Marcelino,800264,800264,sa3018944,,HOU,OF,OF
4795,Marco Raya,694397,694397,sa3014550,,MIN,SP,SP
4796,Marco Soto,699709,699709,sa3016872,,PHI,SS,SS
4797,Marco Vargas,804614,804614,sa3018632,,NYM,SS,SS
4798,Marcos Cabrera,683550,683550,sa3008890,,NYY,3B,3B
4799,Marcos Castanon,676203,676203,sa3016818,,SD,2B,2B
4800,Marcos Diplan,650959,650959,17583,9914,BAL,RP,RP
4801,Marcos Gonzalez,672733,672733,sa3003311,10281,CLE,SS,SS
4802,Marcos Rivera,660569,660569,sa872509,,FA,SS,SS
4803,Marcos Tineo,673822,673822,sa3003124,,ARI,SP,SP
4804,Marcos Torres,800106,800106,sa3018449,,TEX,OF,OF
4805,Marcus Chiu,676722,676722,sa3004060,,FA,2B,2B
4806,Marcus Johnson,687189,687189,sa3020324,,TB,SP,SP
4807,Marcus Lee Sang,686984,686984,sa3011445,,PHI,OF,OF
4808,Marcus Semien,543760,12533,12533,8602,TEX,2B,2B/SS
4809,Marcus Smith,687526,687526,sa1169620,,TEX,OF,OF
4810,Marcus Stroman,573186,13431,13431,8721,CHC,SP,SP
4811,Marcus Walden,519393,519393,8004,,SEA,RP,RP
4812,Marcus Wilson,657129,657129,17910,10758,FA,OF,OF
4813,Mariano Ricciardi,688495,688495,sa3017399,,LAA,2B,2B
4814,Mariano Salomon,807814,807814,sa3021751,,NYY,RP,RP
4815,Mariel Bautista,660647,660647,sa872535,,FA,OF,OF
4816,Marino Castillo,692611,692611,sa3016131,,FA,OF,OF
4817,Marino Santy,696091,696091,sa3017422,,CHC,SP,SP
4818,Mario Baez,808545,808545,sa3021286,,ATL,SS,SS
4819,Mario Camilletti,680519,680519,sa3020192,,CHW,2B,2B
4820,Mario Feliciano,666128,666128,20263,10987,DET,C,C
4821,Mario Mendez,682757,682757,sa3009285,,ARI,OF,OF
4822,Mark Appel,571446,14823,14823,8660,FA,RP,RP
4823,Mark Canha,592192,11445,11445,8977,MIL,1B/OF,1B/OF
4824,Mark Contreras,676628,676628,20122,11465,MIN,OF,OF
4825,Mark Kolozsvary,656627,656627,21304,11076,MIN,C,C
4826,Mark Leiter Jr.,643410,643410,15551,9648,CHC,RP,RP
4827,Mark Lowe,450275,7416,,,HOU,RP,RP
4828,Mark Mathias,664029,664029,18032,10783,SF,2B,2B
4829,Mark Melancon,453343,4264,4264,7053,ARI,RP,RP
4830,Mark Payton,592622,592622,16042,,FA,OF,OF
4831,Mark Sappington,621212,621212,,,TB,P,P
4832,Mark Vientos,668901,668901,22184,10282,NYM,DH,3B
4833,Mark Washington,675976,675976,sa3005194,,LAD,RP,RP
4834,Marques Johnson,688730,688730,sa3020741,,BOS,RP,RP
4835,Marshall Kasowski,667445,667445,sa3005114,11057,LAD,RP,RP
4836,Martin Gimenez,694226,694226,sa3015724,,TOR,3B,3B
4837,Martin Gonzalez,703203,703203,sa3018434,,SEA,SS,SS
4838,Martin Maldonado,455117,6887,6887,8159,HOU,C,C
4839,Martin Perez,527048,6902,6902,7791,TEX,SP,SP
4840,Marty Costes,664753,664753,sa3006783,,HOU,OF,OF
4841,Marvin Alcantara,800421,800421,sa3018558,,BOS,SS,SS
4842,Marwin Gonzalez,503556,5497,5497,,FA,DH,1B/SS/ 3B/OF
4843,Masahiro Tanaka,547888,15764,15764,8726,FA,SP,SP
4844,Masataka Yoshida,807799,807799,31837,11629,BOS,OF,OF
4845,Mason Albright,695476,695476,sa3017847,,COL,SP,SP
4846,Mason Auer,687020,687020,sa3017791,,TB,OF,OF
4847,Mason Berne,676048,676048,sa3007029,,ARI,1B,1B
4848,Mason Black,696131,696131,sa3018146,,SF,SP,SP
4849,Mason Bolivar,808165,808165,sa3021199,,CLE,OF,OF
4850,Mason Denaburg,669379,669379,sa3010648,10283,WSH,SP,SP
4851,Mason Englert,669438,669438,22288,11726,DET,RP,RP
4852,Mason Erla,680451,680451,sa3017685,,LAA,SP,SP
4853,Mason Fluharty,689254,689254,sa3020261,,TOR,RP,RP
4854,Mason Fox,663674,663674,sa3007460,,SD,RP,RP
4855,Mason Hickman,668971,668971,sa3015033,,CLE,SP,SP
4856,Mason Janvrin,673765,673765,sa3010685,,BAL,OF,OF
4857,Mason Martin,676733,676733,sa3004885,10907,PIT,1B,1B
4858,Mason McCoy,669200,669200,sa3002758,,TOR,SS,SS
4859,Mason McGwire,702576,702576,sa3020961,,CHC,SP,SP
4860,Mason Miller,695243,695243,31757,11787,OAK,SP,SP
4861,Mason Montgomery,682254,682254,sa3017306,,TB,SP,SP
4862,Mason Thompson,666168,666168,21850,10284,WSH,RP,RP
4863,Mason Vinyard,804912,804912,sa3020753,,NYY,RP,RP
4864,Mason Williams,592863,11859,11859,,FA,OF,OF
4865,Masyn Winn,691026,691026,sa3014506,10899,STL,SS,SS
4866,Mateo Gil,680771,680771,sa3007050,,NYM,SS,SS
4867,Matheu Nelson,680756,680756,sa3017328,,CIN,C,C
4868,Matheus Lelis,683844,683844,sa3009556,,OAK,C,C
4869,Matt Adams,571431,9393,9393,,WSH,DH,DH
4870,Matt Alifano,805862,805862,sa3020101,,FA,2B,2B
4871,Matt Andriese,542882,12022,12022,8983,LAD,RP,RP
4872,Matt Barnes,598264,12863,12863,8428,MIA,SP,SP
4873,Matt Beaty,607461,607461,17710,10486,KC,OF,OF
4874,Matt Blackham,657518,657518,sa829631,,FA,RP,RP
4875,Matt Bowman,621199,13528,13528,9273,NYY,RP,RP
4876,Matt Brash,666374,666374,25756,11297,SEA,RP,RP
4877,Matt Buschmann,501936,3832,,,TOR,P,P
4878,Matt Bush,456713,1246,1246,7841,TEX,RP,RP
4879,Matt Canterino,683764,683764,sa3011530,11134,MIN,SP,SP
4880,Matt Carasiti,571539,13276,13276,9429,COL,RP,RP
4881,Matt Carpenter,572761,8090,8090,8083,SD,DH,OF
4882,Matt Chapman,656305,16505,16505,9683,TOR,3B,3B
4883,Matt Cronin,669091,669091,sa3011463,10972,WSH,RP,RP
4884,Matt Davidson,571602,7226,7226,,FA,DH,3B
4885,Matt Dermody,571616,14844,14844,9446,FA,SP,SP
4886,Matt Donlan,804596,804596,,,BOS,,
4887,Matt Duffy,622110,13836,13836,8856,KC,1B/3B,1B/2B/ 3B
4888,Matt Festa,670036,670036,19330,10060,FA,RP,RP
4889,Matt Foster,641582,641582,19647,10729,CHW,RP,RP
4890,Matt Frisbee,663735,663735,sa3006801,,SF,SP,SP
4891,Matt Gage,657424,657424,17381,11488,HOU,RP,RP
4892,Matt Gorski,685301,685301,sa3010399,,PIT,OF,OF
4893,Matt Grace,594840,11449,11449,9020,FA,RP,RP
4894,Matt Hall,664180,664180,18076,,SF,SP,SP
4895,Matt Hardy,677185,677185,sa3004120,,MIL,RP,RP
4896,Matt Harvey,518774,11713,11713,,FA,SP,SP
4897,Matt Joyce,459964,3353,3353,7329,FA,DH,OF
4898,Matt Keating,702046,702046,sa3020625,,NYY,RP,RP
4899,Matt Koch,571863,13420,13420,9284,COL,RP,RP
4900,Matt Koperniak,689288,689288,sa3014834,,STL,OF,OF
