#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
4460,Lolo Sanchez,665975,665975,sa917767,,PIT,OF,OF
4461,Lonnie White Jr.,696145,696145,,,PIT,,
4462,Lorenzo Cain,456715,9077,9077,,FA,OF,OF
4463,Lorenzo Cedrola,661411,661411,sa872850,,NYM,OF,OF
4464,Lorenzo Encarnacion,699230,699230,sa3015498,,ARI,SP,SP
4465,Lorenzo Hampton,663469,663469,sa3010678,,FA,OF,OF
4466,Lorenzo Quintana,679727,679727,sa3005394,,MIA,C,C
4467,Lou Trivino,642152,642152,15043,9885,NYY,RP,RP
4468,Louie Varland,686973,686973,27691,11424,MIN,SP,SP
4469,Louis Head,545343,545343,13259,,FA,RP,RP
4470,Lourdes Gurriel Jr.,666971,666971,19238,9475,ARI,OF,OF
4471,LT Struble,690080,690080,sa3010910,,FA,OF,OF
4472,Luarbert Arias,678215,678215,sa3007599,,MIA,RP,RP
4473,Luca Tresh,681123,681123,sa3017394,,KC,C,C
4474,Lucas Dunn,690903,690903,sa3016820,,SD,3B,3B
4475,Lucas Erceg,668674,668674,19360,9921,OAK,RP,RP
4476,Lucas Gilbreath,656458,656458,21290,11177,COL,RP,RP
4477,Lucas Giolito,608337,15474,15474,8724,CHW,SP,SP
4478,Lucas Jacobsen,670437,670437,sa918634,,TEX,RP,RP
4479,Lucas Knowles,686731,686731,sa3011676,,WSH,RP,RP
4480,Lucas Luetge,476595,8337,8337,8240,ATL,RP,RP
4481,Lucas Sims,608371,13470,13470,8630,CIN,RP,RP
4482,Lucius Fox,665650,18899,18899,10278,WSH,SS,SS
4483,Ludwing Espinoza,806968,806968,sa3021073,,CHC,SS,SS
4484,Luigi Hernandez,699011,699011,sa3016022,,PIT,RP,RP
4485,Luis Acosta,693785,693785,sa3015472,,DET,RP,RP
4486,Luis Alcala,685721,685721,sa3011880,,PHI,RP,RP
4487,Luis Alexander Basabe,642772,642772,17839,,FA,OF,OF
4488,Luis Almeyda,806981,806981,,,BAL,,
4489,Luis Amaya,661156,661156,sa872809,,MIL,RP,RP
4490,Luis Aparicio,805938,805938,sa3019724,,CLE,OF,OF
4491,Luis Ariza,699078,699078,sa3015791,,TB,2B,2B
4492,Luis Arraez,650333,650333,18568,10481,MIA,1B/2B,1B/2B
4493,Luis Avilan,501593,2882,2882,,FA,RP,RP
4494,Luis Aviles Jr.,641323,641323,sa738445,,HOU,SS,SS
4495,Luis Baez,800232,800232,sa3018482,,HOU,OF,OF
4496,Luis Baez,678637,678637,sa3005747,,MIN,OF,OF
4497,Luis Baez,2022800232,2022800232,,,HOU,,
4498,Luis Baldiris,698926,698926,sa3016814,,MIA,RP,RP
4499,Luis Barett,703727,703727,sa3019201,,LAD,OF,OF
4500,Luis Barrera,642456,642456,19615,,FA,OF,OF
4501,Luis Bermudez,800089,800089,sa3018317,,SF,SP,SP
4502,Luis Bolivar,699700,699700,sa3016341,,SEA,OF,OF
4503,Luis Campusano,669134,669134,22217,11043,SD,C,C
4504,Luis Carpio,650700,650700,sa827960,,FA,SS,SS
4505,Luis Castaneda,702871,702871,sa3019305,,LAD,2B,2B
4506,Luis Castillo,622491,15689,15689,9506,SEA,SP,SP
4507,Luis Castillo,683619,683619,sa3009761,,NYM,SS,SS
4508,Luis Castillo,699127,699127,sa3015801,,MIL,OF,OF
4509,Luis Castillo,622379,622379,20638,11529,FA,RP,RP
4510,Luis Castro,620449,620449,sa736954,,MIL,3b,3b
4511,Luis Cessa,570666,13345,13345,9200,WSH,SP,SP
4512,Luis Contreras,664351,664351,sa3010362,,MIL,SP,SP
4513,Luis Curbelo,666127,666127,sa918086,,FA,3B,3B
4514,Luis Curvelo,681168,681168,sa3008169,,SEA,RP,RP
4515,Luis De Avila,678752,678752,sa3005839,,ATL,RP,RP
4516,Luis De La Cruz,691331,691331,sa3016298,,NYM,OF,OF
4517,Luis De La Rosa,682915,682915,sa3009778,,BOS,SP,SP
4518,Luis De Leon,808029,808029,sa3021148,,SD,SS,SS
4519,Luis De Los Santos,665782,665782,sa917822,10578,TOR,SS,SS
4520,Luis Devers,678843,678843,sa3005694,,CHC,SP,SP
4521,Luis Diaz,672504,672504,sa3002846,,LAD,3B,3B
4522,Luis Durango,691411,691411,sa3015232,,CLE,OF,OF
4523,Luis Echenique,692608,692608,sa3015655,,FA,OF,OF
4524,Luis Encarnacion,691476,691476,sa3015548,,HOU,1B,1B
4525,Luis F. Ortiz,656814,656814,16942,9825,PHI,RP,RP
4526,Luis Faringthon,691918,691918,sa3015944,,LAA,RP,RP
4527,Luis Frias,801263,801263,sa3018608,,SF,OF,OF
4528,Luis Frias,666818,666818,21997,11028,ARI,RP,RP
4529,Luis Garcia,677651,677651,23735,11003,HOU,SP,SP
4530,Luis Garcia,472610,6984,6984,8542,SD,RP,RP
4531,Luis Garcia,677593,677593,sa3007295,,DET,SS,SS
4532,Luis Garcia,671277,671277,20391,10279,WSH,2B/SS,2B/SS
4533,Luis Gil,661563,661563,21052,10760,NYY,RP,RP
4534,Luis Gonzalez,670768,670768,20332,9996,SF,OF,OF
4535,Luis Gonzalez,691332,691332,sa3015172,,BAL,OF,OF
4536,Luis Gonzalez,593574,593574,sa550522,,FA,RP,RP
4537,Luis Gonzalez,694054,694054,sa3016499,,MIL,RP,RP
4538,Luis Gonzalez,642694,642694,sa736875,,FA,SS,SS
4539,Luis Guanipa,806994,806994,sa3020884,,ATL,OF,OF
4540,Luis Guerra,699065,699065,sa3015788,,LAD,2B,2B
4541,Luis Guerrero,692285,692285,sa3018288,,BOS,RP,RP
4542,Luis Guerrero,687463,687463,sa3010713,,FA,OF,OF
4543,Luis Guevara,808287,808287,sa3021232,,BAL,SS,SS
4544,Luis Guillorme,641645,641645,16451,9870,NYM,2B/3B,2B/3B
4545,Luis Gutierrez,692294,692294,sa3016469,,SD,RP,RP
4546,Luis Joseph,692660,692660,sa3016228,,PIT,SP,SP
4547,Luis L. Ortiz,682847,682847,27646,11572,PIT,SP,SP
4548,Luis Lameda,808288,808288,sa3021233,,MIL,3B,3B
4549,Luis Lara,800325,800325,sa3018514,,MIL,OF,OF
4550,Luis Ledo,644396,644396,sa740812,,LAA,RP,RP
4551,Luis Leones,692817,692817,sa3017336,,CIN,OF,OF
4552,Luis Liberato,642451,642451,17307,11569,SD,OF,OF
4553,Luis Madero,650347,650347,20399,10409,FA,RP,RP
4554,Luis Marinez,692074,692074,sa3016821,,OAK,C,C
4555,Luis Marquez,805058,805058,sa3019498,,TEX,1B,1B
4556,Luis Marte,606336,606336,14515,,FA,SS,SS
4557,Luis Martinez,699288,699288,sa3016041,,OAK,RP,RP
4558,Luis Matos,682641,682641,26467,11678,SF,OF,OF
4559,Luis Maza,692571,692571,sa3016868,,CHC,2B,2B
4560,Luis Medina,665622,665622,21649,10280,OAK,SP,SP
4561,Luis Mendez,692591,692591,sa3015650,,COL,SS,SS
4562,Luis Merejo,808153,808153,sa3021196,,CLE,3B,3B
4563,Luis Mieses,672635,672635,sa3003274,,CHW,OF,OF
4564,Luis Morales,682945,682945,sa3008843,,LAD,OF,OF
4565,Luis Morales,806960,806960,,,OAK,P,P
4566,Luis Moreno,672382,672382,sa3002928,,SF,RP,RP
4567,Luis Ogando,703902,703902,sa3018924,,NYY,2B,2B
4568,Luis Oviedo,665854,665854,21728,10410,CLE,SP,SP
4569,Luis Palacios,672712,672712,sa3003021,,MIA,SP,SP
4570,Luis Paredes,700163,700163,sa3015845,,COL,OF,OF
4571,Luis Patino,672715,672715,22815,10411,TB,SP,SP
4572,Luis Pelegrin,703862,703862,sa3018923,,PHI,3B,3B
4573,Luis Perales,691384,691384,sa3014677,,BOS,SP,SP
4574,Luis Perdomo,606131,14682,14682,,FA,RP,RP
4575,Luis Perez,691483,691483,sa3015551,,HOU,OF,OF
4576,Luis Pineda,682867,682867,sa3008826,,CHW,C,C
4577,Luis Ramirez,802092,802092,sa3018353,,TEX,RP,RP
4578,Luis Ravelo,699144,699144,sa3016171,,BOS,SS,SS
4579,Luis Rengifo,650859,650859,19858,9609,LAA,2B/SS/ 3B/OF,2B/SS/ 3B/OF
4580,Luis Reyes,700309,700309,sa3015507,,CHW,RP,RP
4581,Luis Robert Jr.,673357,673357,20043,9958,CHW,OF,OF
4582,Luis Rodriguez,677628,677628,sa3005727,,STL,C,C
4583,Luis Rodriguez,691177,691177,sa3014689,,LAD,OF,OF
4584,Luis Rodriguez,691712,691712,,,NYM,P,P
4585,Luis Rodriguez,678296,678296,sa3005435,,HOU,SP,SP
4586,Luis Rujano,701329,701329,sa3020904,,CHC,RP,RP
4587,Luis Sanchez,800506,800506,sa3018578,,ATL,3B,3B
4588,Luis Santana,670919,670919,sa921577,,DET,2B,2B
4589,Luis Santos,676021,676021,sa3005080,,NYY,SS,SS
4590,Luis Serna,702436,702436,sa3016528,,NYY,SP,SP
4591,Luis Severino,622663,15890,15890,8958,NYY,SP,SP
4592,Luis Silva,678715,678715,sa3005547,,FA,3B,3B
4593,Luis Suarez,800379,800379,sa3018541,,NYY,2B,2B
4594,Luis Tejeda,692549,692549,sa3016589,,PIT,RP,RP
4595,Luis Toribio,678681,678681,sa3005541,11103,SF,3B,3B
4596,Luis Torrens,620443,620443,15905,19200,FA,C,C
4597,Luis Torres,801230,801230,sa3018600,,LAA,1B,1B
4598,Luis Trevino,688003,688003,sa3009893,,FA,C,C
4599,Luis Urias,649966,649966,16622,9922,MIL,2B/SS/ 3B,2B/SS/ 3B
4600,Luis Valdez,692835,692835,sa3015974,,TEX,SP,SP
4601,Luis Vazquez,676679,676679,sa3005131,,CHC,SS,SS
4602,Luis Velasquez,686433,686433,sa3010135,,NYY,RP,RP
4603,Luis Verdugo,677605,677605,sa3006888,,CHC,SS,SS
4604,Luis Vicioso,808050,808050,sa3021157,,BAL,1B,1B
4605,Luis Viloria,699120,699120,sa3015495,,LAA,RP,RP
4606,Luis Watter,691628,691628,sa3016100,,DET,2B,2B
4607,Luis Zambrano,683595,683595,sa3009311,,FA,SS,SS
4608,Luisangel Acuna,682668,682668,sa3008765,,TEX,SS,SS
4609,Luiyin Alastre,808236,808236,sa3021210,,MIL,SS,SS
4610,Lukas Morgan,681965,681965,sa3006683,,FA,OF,OF
4611,Luke Adams,702726,702726,sa3020135,,MIL,3B,3B
4612,Luke Albright,681475,681475,sa3017592,,ARI,SP,SP
4613,Luke Anderson,680093,680093,sa3017984,,OAK,SP,SP
4614,Luke Bandy,670186,670186,sa3010149,,FA,OF,OF
4615,Luke Bard,572703,572703,14288,9931,TOR,RP,RP
4616,Luke Barker,673316,673316,19609,,FA,RP,RP
4617,Luke Berryhill,666124,666124,sa3011587,,HOU,C,C
4618,Luke Boyd,674001,674001,sa3016904,,SD,RP,RP
4619,Luke Brown,687493,687493,sa3017333,,PIT,OF,OF
4620,Luke Farrell,608652,608652,15101,9704,CHW,SP,SP
4621,Luke Gold,688780,688780,sa3019986,,DET,2B,2B
4622,Luke Jackson,592426,11752,11752,8716,SF,RP,RP
4623,Luke Little,681432,681432,sa3014514,,CHC,SP,SP
4624,Luke Maile,571912,13355,13355,9143,CIN,C,C
4625,Luke Murphy,684665,684665,sa3017653,,LAA,RP,RP
4626,Luke Raley,670042,670042,19354,10764,TB,1B/OF,1B/OF
4627,Luke Ritter,682239,682239,sa3009878,,NYM,2B,2B
4628,Luke Shilling,663443,663443,sa3014781,,CHW,RP,RP
4629,Luke Voit,572228,572228,14811,9695,NYM,1B,1B
4630,Luke Waddell,680672,680672,sa3017075,,ATL,SS,SS
4631,Luke Weaver,596133,16918,16918,9430,CIN,SP,SP
4632,Luke Williams,663897,663897,19931,11017,ATL,3B/OF,2B/3B/ OF
4633,Luken Baker,663609,663609,21497,11803,STL,1B,1B
4634,Lyon Richardson,680689,680689,sa3007727,11143,CIN,SP,SP
4635,Lyonell James,691378,691378,sa3015524,,BOS,3B,3B
4636,M.D. Johnson,668724,668724,sa3010364,,MIA,SP,SP
4637,Mac Sceroler,669135,669135,22218,,CIN,RP,RP
4638,Maceo Campbell,695398,695398,sa3016797,,BOS,RP,RP
4639,MacKenzie Gore,669022,669022,22201,9973,WSH,SP,SP
4640,MacKenzie Mueller,684997,684997,sa3014824,,TOR,OF,OF
4641,Maddux Bruns,691772,691772,sa3017782,,LAD,SP,SP
4642,Maddux Houghton,806368,806368,sa3020716,,MIN,OF,OF
4643,Madison Bumgarner,518516,5524,5524,7454,FA,SP,SP
4644,Madison Jeffrey,686700,686700,sa3018206,,LAD,RP,RP
4645,Madison Santos,679027,679027,sa3006206,,NYY,OF,OF
4646,Madison Stokes,657010,657010,sa3008076,,PHI,3B,3B
4647,Magneuris Sierra,642423,642423,17023,9558,ATL,OF,OF
4648,Mahki Backstrom,683106,683106,sa3011599,,FA,1B,1B
4649,Maick Collado,691408,691408,sa3015534,,CLE,3B,3B
4650,Maikel Franco,596748,12179,12179,,FA,3B,3B
4651,Maikel Garcia,672580,672580,22715,11387,KC,SS/3B,SS/3B
4652,Maikol Escotto,683500,683500,sa3008878,,PIT,SS,SS
4653,Maikol Hernandez,694204,694204,,,BAL,,
4654,Maikol Munoz,694225,694225,sa3018390,,SD,3B,3B
4655,Maikol Orozco,807004,807004,sa3021098,,DET,2B,2B
4656,Mairoshendrick Martinus,800302,800302,sa3018505,,LAD,SS,SS
4657,Malcom Nunez,682650,682650,sa3008113,,PIT,1B,1B
4658,Mallex Smith,605480,13608,13608,,FA,OF,OF
4659,Malquin Canelo,622541,622541,sa657479,,FA,SS,SS
4660,Malvin Pena,658369,658369,sa830644,,WSH,RP,RP
4661,Malvin Valdez,694216,694216,sa3015719,,CIN,OF,OF
4662,Manny Banuelos,544365,5365,5365,,FA,RP,RP
4663,Manny Barreda,518435,518435,10148,11285,FA,RP,RP
4664,Manny Machado,592518,11493,11493,7891,SD,3B,3B
4665,Manny Pina,444489,2829,2829,8124,OAK,C,C
4666,Manny Ramirez,677669,677669,sa3004833,,NYY,RP,RP
4667,Manny Rodriguez,681668,681668,sa3006678,,NYM,SS,SS
4668,Manolfi Jimenez,800272,800272,sa3018492,,PHI,OF,OF
4669,Manuel Alvarez,676520,676520,sa3005410,,NYM,RP,RP
4670,Manuel Beltre,694202,694202,sa3015710,,TOR,SS,SS
4671,Manuel Cabrera,806999,806999,sa3021096,,WSH,2B,2B
4672,Manuel Cachutt,674289,674289,sa3003133,,CIN,RP,RP
4673,Manuel Garcia,678851,678851,sa3006202,,FA,C,C
4674,Manuel German,802091,802091,sa3018623,,KC,1B,1B
4675,Manuel Guance,699318,699318,sa3016557,,NYM,2B,2B
4676,Manuel Margot,622534,14712,14712,8936,TB,OF,OF
4677,Manuel Mejias,699052,699052,sa3015785,,CLE,C,C
4678,Manuel Melendez,650513,650513,sa828329,,FA,OF,OF
4679,Manuel Mercedes,692352,692352,sa3015214,,SF,SP,SP
4680,Manuel Palencia,692633,692633,sa3015659,,NYY,C,C
4681,Manuel Pena,694211,694211,sa3015715,,ARI,SS,SS
4682,Manuel Rodriguez,655889,655889,20794,10778,CHC,RP,RP
4683,Manuel Sequera,691456,691456,sa3015179,,DET,SS,SS
4684,Manuel Urias,679893,679893,sa3007606,,HOU,SP,SP
4685,Manuel Veloz,691171,691171,sa3011349,,CHW,SP,SP
4686,Marc Church,687847,687847,sa3015080,,TEX,RP,RP
4687,Marc Filia,689537,689537,sa3020761,,CLE,C,C
4688,Marcel Renteria,676344,676344,sa3005016,,NYM,SP,SP
4689,Marcell Ozuna,542303,10324,10324,8478,ATL,OF,OF
4690,Marcelo Martinez,666502,666502,sa3005060,10414,KC,SP,SP
4691,Marcelo Mayer,691785,691785,sa3017114,,BOS,SS,SS
4692,Marcelo Perez,699029,699029,sa3016327,,SL,SS,SS
4693,Marco Estrada,462136,1118,1118,7425,FA,SP,SP
4694,Marco Gonzales,594835,15467,15467,8712,SEA,SP,SP
4695,Marco Hernandez,593523,13154,13154,,FA,2B,2B
4696,Marco Hernandez,668549,668549,sa917737,,FA,C,C
4697,Marco Luciano,682617,682617,sa3010022,10415,SF,SS,SS
4698,Marco Marcelino,800264,800264,sa3018944,,HOU,OF,OF
4699,Marco Raya,694397,694397,sa3014550,,MIN,SP,SP
4700,Marco Soto,699709,699709,sa3016872,,PHI,SS,SS
4701,Marco Vargas,804614,804614,sa3018632,,MIA,SS,SS
4702,Marcos Cabrera,683550,683550,sa3008890,,NYY,3B,3B
4703,Marcos Castanon,676203,676203,sa3016818,,SD,2B,2B
4704,Marcos Diplan,650959,650959,17583,9914,BAL,RP,RP
4705,Marcos Gonzalez,672733,672733,sa3003311,10281,CLE,SS,SS
4706,Marcos Rivera,660569,660569,sa872509,,FA,SS,SS
4707,Marcos Tineo,673822,673822,sa3003124,,ARI,SP,SP
4708,Marcos Torres,800106,800106,sa3018449,,TEX,OF,OF
4709,Marcus Chiu,676722,676722,sa3004060,,FA,2B,2B
4710,Marcus Johnson,687189,687189,sa3020324,,TB,SP,SP
4711,Marcus Lee Sang,686984,686984,sa3011445,,PHI,OF,OF
4712,Marcus Semien,543760,12533,12533,8602,TEX,2B,2B/SS
4713,Marcus Smith,687526,687526,sa1169620,,TEX,OF,OF
4714,Marcus Stroman,573186,13431,13431,8721,CHC,SP,SP
4715,Marcus Walden,519393,519393,8004,,SEA,RP,RP
4716,Marcus Wilson,657129,657129,17910,10758,BOS,OF,OF
4717,Mariano Ricciardi,688495,688495,sa3017399,,LAA,2B,2B
4718,Mariel Bautista,660647,660647,sa872535,,FA,OF,OF
4719,Marino Castillo,692611,692611,sa3016131,,FA,OF,OF
4720,Marino Santy,696091,696091,sa3017422,,CHC,SP,SP
4721,Mario Baez,808545,808545,sa3021286,,ATL,SS,SS
4722,Mario Camilletti,680519,680519,sa3020192,,CHW,2B,2B
4723,Mario Feliciano,666128,666128,20263,10987,DET,C,C
4724,Mario Mendez,682757,682757,sa3009285,,ARI,OF,OF
4725,Mark Appel,571446,14823,14823,8660,FA,RP,RP
4726,Mark Canha,592192,11445,11445,8977,NYM,1B/OF,1B/OF
4727,Mark Contreras,676628,676628,20122,11465,MIN,OF,OF
4728,Mark Kolozsvary,656627,656627,21304,11076,MIN,C,C
4729,Mark Leiter Jr.,643410,643410,15551,9648,CHC,RP,RP
4730,Mark Lowe,450275,7416,,,HOU,RP,RP
4731,Mark Mathias,664029,664029,18032,10783,SEA,2B,2B
4732,Mark Melancon,453343,4264,4264,7053,ARI,RP,RP
4733,Mark Payton,592622,592622,16042,,FA,OF,OF
4734,Mark Sappington,621212,621212,,,TB,P,P
4735,Mark Vientos,668901,668901,22184,10282,NYM,DH,3B
4736,Mark Washington,675976,675976,sa3005194,,LAD,RP,RP
4737,Marques Johnson,688730,688730,sa3020741,,BOS,RP,RP
4738,Marshall Kasowski,667445,667445,sa3005114,11057,LAD,RP,RP
4739,Martin Gimenez,694226,694226,sa3015724,,TOR,3B,3B
4740,Martin Gonzalez,703203,703203,sa3018434,,SEA,SS,SS
4741,Martin Maldonado,455117,6887,6887,8159,HOU,C,C
4742,Martin Perez,527048,6902,6902,7791,TEX,SP,SP
4743,Marty Costes,664753,664753,sa3006783,,HOU,OF,OF
4744,Marvin Alcantara,800421,800421,sa3018558,,BOS,SS,SS
4745,Marwin Gonzalez,503556,5497,5497,,FA,DH,1B/SS/ 3B/OF
4746,Masahiro Tanaka,547888,15764,15764,8726,FA,SP,SP
4747,Masataka Yoshida,807799,807799,31837,11629,BOS,OF,OF
4748,Mason Albright,695476,695476,sa3017847,,LAA,SP,SP
4749,Mason Auer,687020,687020,sa3017791,,TB,OF,OF
4750,Mason Berne,676048,676048,sa3007029,,ARI,1B,1B
4751,Mason Black,696131,696131,sa3018146,,SF,SP,SP
4752,Mason Bolivar,808165,808165,sa3021199,,CLE,OF,OF
4753,Mason Denaburg,669379,669379,sa3010648,10283,WSH,SP,SP
4754,Mason Englert,669438,669438,22288,11726,DET,RP,RP
4755,Mason Erla,680451,680451,sa3017685,,LAA,SP,SP
4756,Mason Fluharty,689254,689254,sa3020261,,TOR,RP,RP
4757,Mason Fox,663674,663674,sa3007460,,SD,RP,RP
4758,Mason Hickman,668971,668971,sa3015033,,CLE,SP,SP
4759,Mason Janvrin,673765,673765,sa3010685,,BAL,OF,OF
4760,Mason Martin,676733,676733,sa3004885,10907,PIT,1B,1B
4761,Mason McCoy,669200,669200,sa3002758,,SEA,SS,SS
4762,Mason Miller,695243,695243,31757,11787,OAK,SP,SP
4763,Mason Montgomery,682254,682254,sa3017306,,TB,SP,SP
4764,Mason Thompson,666168,666168,21850,10284,WSH,RP,RP
4765,Mason Vinyard,804912,804912,sa3020753,,NYY,RP,RP
4766,Mason Williams,592863,11859,11859,,FA,OF,OF
4767,Masyn Winn,691026,691026,sa3014506,10899,STL,SS,SS
4768,Mateo Gil,680771,680771,sa3007050,,NYM,SS,SS
4769,Matheu Nelson,680756,680756,sa3017328,,CIN,C,C
4770,Matheus Lelis,683844,683844,sa3009556,,OAK,C,C
4771,Matt Adams,571431,9393,9393,,WSH,DH,DH
4772,Matt Alifano,805862,805862,sa3020101,,PHI,2B,2B
4773,Matt Andriese,542882,12022,12022,8983,LAD,RP,RP
4774,Matt Barnes,598264,12863,12863,8428,MIA,SP,SP
4775,Matt Beaty,607461,607461,17710,10486,KC,OF,OF
4776,Matt Blackham,657518,657518,sa829631,,FA,RP,RP
4777,Matt Bowman,621199,13528,13528,9273,NYY,RP,RP
4778,Matt Brash,666374,666374,25756,11297,SEA,RP,RP
4779,Matt Buschmann,501936,3832,,,TOR,P,P
4780,Matt Bush,456713,1246,1246,7841,TEX,RP,RP
4781,Matt Canterino,683764,683764,sa3011530,11134,MIN,SP,SP
4782,Matt Carasiti,571539,13276,13276,9429,COL,RP,RP
4783,Matt Carpenter,572761,8090,8090,8083,SD,DH,OF
4784,Matt Chapman,656305,16505,16505,9683,TOR,3B,3B
4785,Matt Cronin,669091,669091,sa3011463,10972,WSH,RP,RP
4786,Matt Davidson,571602,7226,7226,,FA,DH,3B
4787,Matt Dermody,571616,14844,14844,9446,FA,SP,SP
4788,Matt Donlan,804596,804596,,,BOS,,
4789,Matt Duffy,622110,13836,13836,8856,KC,1B/3B,1B/2B/ 3B
4790,Matt Festa,670036,670036,19330,10060,SEA,RP,RP
4791,Matt Foster,641582,641582,19647,10729,CHW,RP,RP
4792,Matt Frisbee,663735,663735,sa3006801,,SF,SP,SP
4793,Matt Gage,657424,657424,17381,11488,HOU,RP,RP
4794,Matt Gorski,685301,685301,sa3010399,,PIT,OF,OF
4795,Matt Grace,594840,11449,11449,9020,FA,RP,RP
4796,Matt Hall,664180,664180,18076,,SF,SP,SP
4797,Matt Hardy,677185,677185,sa3004120,,MIL,RP,RP
4798,Matt Harvey,518774,11713,11713,,FA,SP,SP
4799,Matt Joyce,459964,3353,3353,7329,FA,DH,OF
4800,Matt Keating,702046,702046,sa3020625,,NYY,RP,RP
4801,Matt Koch,571863,13420,13420,9284,COL,RP,RP
4802,Matt Koperniak,689288,689288,sa3014834,,STL,OF,OF
4803,Matt Krook,640454,640454,19315,11314,NYY,RP,RP
4804,Matt Lipka,547181,547181,sa548175,,FA,OF,OF
4805,Matt Magill,543483,3950,3950,8475,FA,RP,RP
4806,Matt Manning,666159,666159,20369,10285,DET,SP,SP
4807,Matt McLain,680574,680574,29695,11613,CIN,2B/SS,2B/SS
4808,Matt Mervis,670223,670223,27845,11582,CHC,1B,1B
4809,Matt Mikulski,694392,694392,sa3017874,,SF,SP,SP
4810,Matt Moore,519043,1890,1890,8029,LAA,RP,RP
4811,Matt Mullenbach,688873,688873,sa3010581,,FA,RP,RP
4812,Matt O’Neill,690841,690841,sa1170279,,NYM,C,C
4813,Matt Olson,621566,14344,14344,8690,ATL,1B,1B
4814,Matt Peacock,676840,676840,20339,11153,TOR,RP,RP
4815,Matt Pidich,641978,641978,sa915680,,CIN,RP,RP
4816,Matt Pita,681862,681862,sa3008146,,NYY,2B,2B
4817,Matt Reynolds,608703,13788,13788,8992,CIN,2B,1B/2B/ SS/3B/OF
4818,Matt Ruppenthal,656919,656919,sa915693,,HOU,RP,RP
4819,Matt Russell,677066,677066,sa3017256,,PHI,SP,SP
4820,Matt Sauer,669422,669422,sa3005118,,NYY,SP,SP
4821,Matt Scheffler,688032,688032,sa3014832,,SEA,C,C
4822,Matt Seelinger,676910,676910,sa3004483,,PHI,RP,RP
4823,Matt Shoemaker,533167,4776,4776,,FA,SP,SP
4824,Matt Strahm,621381,13799,13799,9205,PHI,RP,RP
4825,Matt Swarmer,664161,664161,19705,11480,ATL,SP,SP
4826,Matt Szczur,519333,11255,11255,,FA,OF,OF
4827,Matt Thaiss,642136,642136,19318,10286,LAA,C,C/1B
4828,Matt Tomshaw,607751,607751,sa598974,,FA,SP,SP
4829,Matt Vierling,663837,663837,21558,11223,DET,OF,3B/OF
4830,Matt Waldron,663362,663362,25550,11815,SD,SP,SP
4831,Matt Wallner,670242,670242,26466,11576,MIN,OF,OF
4832,Matt Whatley,675662,675662,sa915868,,TEX,C,C
4833,Matt Winaker,675980,675980,sa3004506,,FA,OF,OF
4834,Matt Wisler,605538,12804,12804,,DET,RP,RP
4835,Matthew Acosta,669101,669101,sa3009870,,SD,OF,OF
4836,Matthew Allan,682929,682929,,,NYM,P,P
4837,Matthew Barefoot,663452,663452,sa3010145,,HOU,OF,OF
4838,Matthew Batten,676946,676946,20157,10595,SD,2B,2B
4839,Matthew Boyd,571510,15440,15440,9087,DET,SP,SP
4840,Matthew Chamberlain,688632,688632,sa3014833,,FA,OF,OF
4841,Matthew Coutney,671925,671925,sa3020413,,LAA,1B,1B
4842,Matthew Dyer,686546,686546,sa3014883,,TB,C,C
4843,Matthew Fraizer,670208,670208,sa918983,,PIT,OF,OF
4844,Matthew Hearn,670413,670413,sa918523,,FA,OF,OF
4845,Matthew Kroon,663714,663714,sa3007502,,PHI,1B,1B
4846,Matthew Liberatore,669461,669461,22294,10287,STL,SP,SP
4847,Matthew Lloyd,651016,651016,sa1169978,,FA,OF,OF
4848,Matthew Lugo,683090,683090,sa1169598,,BOS,SS,SS
4849,Matthew McLaughlin,656718,656718,sa915706,,FA,2B,2B
4850,Matthew Merrill,677017,677017,sa3004364,,WSH,SP,SP
4851,Matthew Rudick,689822,689822,sa3017334,,NYM,OF,OF
4852,Matthew Schmidt,665177,665177,sa3014877,,FA,1B,1B
4853,Matthew Suggs,702110,702110,sa3020351,,WSH,C,C
4854,Matthew Thompson,683010,683010,sa3011866,,CHW,SP,SP
4855,Matthew Warkentin,659430,659430,sa3015139,,FA,1B,1B
4856,Matthew Wood,687783,687783,sa3019924,,MIL,C,C
4857,Mauricio Dubon,643289,643289,16530,9802,HOU,2B/SS/ OF,2B/SS/ OF
4858,Mauricio Llovera,661440,661440,20080,10416,SF,RP,RP
4859,Mauricio Maican,801268,801268,sa3018347,,HOU,SP,SP
4860,Mauro Bonifacio,683519,683519,sa3008881,,NYY,OF,OF
4861,Maverick Handley,668974,668974,sa3010848,,BAL,C,C
4862,Max Bain,694053,694053,sa3014932,,CHC,SP,SP
4863,Max Burt,661733,661733,sa3007631,,NYY,SS,SS
4864,Max Castillo,666721,666721,21956,11499,KC,SP,SP
4865,Max Ferguson,681132,681132,sa3016819,,BOS,2B,2B
4866,Max Fried,608331,608331,13743,8704,ATL,SP,SP
4867,Max George,657426,657426,sa829010,,FA,SS,SS
4868,Max Kepler,596146,12144,12144,9172,MIN,OF,OF
4869,Max Kranick,668820,668820,22175,10909,PIT,RP,RP
4870,Max Kuhns,670138,670138,sa918473,,PHI,RP,RP
4871,Max Lazar,676661,676661,sa3005163,,MIL,SP,SP
4872,Max McDowell,664120,664120,sa875626,,PHI,C,C
4873,Max Meyer,676974,676974,27474,10832,MIA,SP,SP
